Port1; Paket_No; Gonderme_Zamani; Basinc; Yukseklik; Inis_Hizi; Sicaklik; Pil_Gerilimi; RPM; GPS_Long; GPS_Lat; Pitch; Roll; Yaw; Donus_Sayisi; Takim_No; Statu;;
; 55502; 168; 21.07.2020 14:13:01; 1009,36; 32,4; 0; 31,53; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,99; 0,56; 0; 0; 1
; 55502; 167; 21.07.2020 14:12:59; 1009,28; 33,14; 0; 31,54; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,99; 0,72; 0; 0; 1
; 55502; 166; 21.07.2020 14:12:55; 1009,24; 33,44; 0; 31,54; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,27; 4,99; 0,67; 0; 0; 1
; 55502; 165; 21.07.2020 14:12:52; 1009,36; 32,44; 0; 31,55; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,18; 4,99; 0,61; 0; 0; 1
; 55502; 164; 21.07.2020 14:12:49; 1009,36; 32,42; 0; 31,55; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,99; 0,63; 0; 0; 1
; 55502; 163; 21.07.2020 14:12:46; 1009,35; 32,55; 0; 31,54; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,99; 0,6; 0; 0; 1
; 55502; 162; 21.07.2020 14:12:43; 1009,35; 32,48; 0; 31,53; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 4,99; 0,65; 0; 0; 1
; 55502; 161; 21.07.2020 14:12:40; 1009,33; 32,66; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,3; 4,99; 0,56; 0; 0; 1
; 55502; 160; 21.07.2020 14:12:37; 1009,36; 32,45; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,2; 4,99; 0,59; 0; 0; 1
; 55502; 159; 21.07.2020 14:12:34; 1009,37; 32,37; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,99; 0,59; 0; 0; 1
; 55502; 158; 21.07.2020 14:12:31; 1009,37; 32,39; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,28; 4,99; 0,63; 0; 0; 1
; 55502; 157; 21.07.2020 14:12:28; 1009,34; 32,62; 0; 31,5; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,99; 0,47; 0; 0; 1
; 55502; 156; 21.07.2020 14:12:25; 1009,4; 32,41; 0; 31,52; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,99; 0,53; 0; 0; 1
; 55502; 155; 21.07.2020 14:12:22; 1009,26; 33,25; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 4,99; 0,67; 0; 0; 1
; 55502; 154; 21.07.2020 14:12:19; 1009,31; 32,82; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 4,99; 0,76; 0; 0; 1
; 55502; 153; 21.07.2020 14:12:15; 1009,29; 33; 0; 31,5; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,2; 4,99; 0,44; 0; 0; 1
; 55502; 152; 21.07.2020 14:12:13; 1009,28; 33,07; 0; 31,52; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,99; 0,56; 0; 0; 1
; 55502; 151; 21.07.2020 14:12:09; 1009,35; 32,5; 0; 31,5; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,18; 4,99; 0,64; 0; 0; 1
; 55502; 150; 21.07.2020 14:12:07; 1009,25; 33,39; 0; 31,48; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,33; 4,99; 1,51; 0; 0; 1
; 55502; 133; 21.07.2020 14:11:14; 1009,3; 32,94; 0; 31,55; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 5; 0,68; 0; 0; 1
; 55502; 132; 21.07.2020 14:11:12; 1009,34; 32,29; 0; 31,55; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,29; 5; 0,57; 0; 0; 1
; 55502; 131; 21.07.2020 14:11:08; 1009,46; 31,61; 0; 31,53; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 5; 0,56; 0; 0; 1
; 55502; 130; 21.07.2020 14:11:05; 1009,4; 32,08; 0; 31,52; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 5; 0,6; 0; 0; 1
; 55502; 129; 21.07.2020 14:11:02; 1009,39; 32,13; 0; 31,5; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,2; 5; 0,64; 0; 0; 1
; 55502; 128; 21.07.2020 14:10:59; 1009,36; 32,46; 0; 31,47; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,2; 5; 0,56; 0; 0; 1
; 55502; 127; 21.07.2020 14:10:56; 1009,39; 32,22; 0; 31,44; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 5; 0,67; 0; 0; 1
; 55502; 126; 21.07.2020 14:10:53; 1009,44; 31,77; 0; 31,47; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 5; 0,47; 0; 0; 1
; 55502; 125; 21.07.2020 14:10:50; 1009,36; 32,41; 0; 31,48; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,31; 5; 0,66; 0; 0; 1
; 55502; 124; 21.07.2020 14:10:47; 1009,33; 32,65; 0; 31,5; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,28; 5; 0,5; 0; 0; 1
; 55502; 123; 21.07.2020 14:10:44; 1009,34; 32,62; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 5; 0,62; 0; 0; 1
; 55502; 122; 21.07.2020 14:10:41; 1009,37; 32,32; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 5; 0,67; 0; 0; 1
; 55502; 121; 21.07.2020 14:10:38; 1009,35; 32,53; 0; 31,52; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 5; 0,48; 0; 0; 1
; 55502; 120; 21.07.2020 14:10:35; 1009,3; 32,94; 0; 31,52; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,27; 5; 0,5; 0; 0; 1
; 55502; 119; 21.07.2020 14:10:32; 1009,34; 32,65; 0; 31,53; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 5; 0,64; 0; 0; 1
; 55502; 118; 21.07.2020 14:10:28; 1009,29; 33; 0; 31,53; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 5; 0,63; 0; 0; 1
; 55502; 117; 21.07.2020 14:10:26; 1009,25; 33,37; 0; 31,53; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,29; 5; 0,62; 0; 0; 1
; 55502; 116; 21.07.2020 14:10:22; 1009,39; 32,19; 0; 31,52; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 5; 0,7; 0; 0; 1
; 55502; 115; 21.07.2020 14:10:20; 1009,5; 31,23; 0; 31,52; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,28; 5; 0,63; 0; 0; 1
; 55502; 114; 21.07.2020 14:10:16; 1009,32; 32,73; 0; 31,52; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,32; 5; 0,5; 0; 0; 1
; 55502; 113; 21.07.2020 14:10:13; 1009,39; 32,19; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 5; 0,71; 0; 0; 1
; 55502; 112; 21.07.2020 14:10:10; 1009,31; 32,86; 0; 31,51; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 5; 0,61; 0; 0; 1
; 55502; 111; 21.07.2020 14:10:07; 1009,27; 33,19; 0; 31,5; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,99; 0,51; 0; 0; 1
; 55502; 110; 21.07.2020 14:10:04; 1009,3; 32,94; 0; 31,5; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,32; 5; 0,63; 0; 0; 1
; 55502; 109; 21.07.2020 14:10:01; 1009,35; 32,49; 0; 31,49; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 5; 0,58; 0; 0; 1
; 55502; 108; 21.07.2020 14:09:58; 1009,36; 32,4; 0; 31,49; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 5; 0,7; 0; 0; 1
; 55502; 107; 21.07.2020 14:09:55; 1009,36; 32,41; 0; 31,49; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 5; 0,62; 0; 0; 1
; 55502; 106; 21.07.2020 14:09:52; 1009,33; 32,66; 0; 31,45; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,3; 5; 0,59; 0; 0; 1
; 55502; 105; 21.07.2020 14:09:49; 1009,39; 32,23; 0; 31,45; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 5; 0,52; 0; 0; 1
; 55502; 104; 21.07.2020 14:09:46; 1009,34; 32,58; 0; 31,41; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 5; 0,68; 0; 0; 1
; 55502; 83; 21.07.2020 14:08:42; 1009,38; 32,3; 0; 31,4; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,2; 5; 0,56; 0; 0; 1
; 55502; 82; 21.07.2020 14:08:39; 1009,33; 32,72; 0; 31,4; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,99; 0,67; 0; 0; 1
; 55502; 81; 21.07.2020 14:08:35; 1009,36; 32,46; 0; 31,4; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,17; 4,99; 0,4; 0; 0; 1
; 55502; 80; 21.07.2020 14:08:32; 1009,33; 32,7; 0; 31,4; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,26; 4,99; 0,64; 0; 0; 1
; 55502; 79; 21.07.2020 14:08:29; 1009,35; 32,55; 0; 31,4; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,28; 4,99; 0,52; 0; 0; 1
; 55502; 78; 21.07.2020 14:08:26; 1009,4; 32,14; 0; 31,39; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,26; 5; 0,57; 0; 0; 1
; 55502; 77; 21.07.2020 14:08:23; 1009,32; 32,8; 0; 31,39; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,27; 5; 0,56; 0; 0; 1
; 55502; 76; 21.07.2020 14:08:20; 1009,26; 33,28; 0; 31,39; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,99; 0,58; 0; 0; 1
; 55502; 75; 21.07.2020 14:08:17; 1009,34; 32,57; 0; 31,38; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,99; 0,71; 0; 0; 1
; 55502; 74; 21.07.2020 14:08:14; 1009,33; 32,66; 0; 31,38; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,99; 0,77; 0; 0; 1
; 55502; 73; 21.07.2020 14:08:11; 1009,32; 32,75; 0; 31,38; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 5; 0,64; 0; 0; 1
; 55502; 72; 21.07.2020 14:08:08; 1009,32; 32,74; 0; 31,38; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,27; 5; 0,7; 0; 0; 1
; 55502; 71; 21.07.2020 14:08:05; 1009,36; 32,46; 0; 31,39; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,99; 0,62; 0; 0; 1
; 55502; 70; 21.07.2020 14:08:02; 1009,33; 32,72; 0; 31,39; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 5; 0,63; 0; 0; 1
; 55502; 69; 21.07.2020 14:07:59; 1009,31; 32,83; 0; 31,38; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 5; 0,6; 0; 0; 1
; 55502; 68; 21.07.2020 14:07:56; 1009,29; 33,03; 0; 31,37; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,99; 0,73; 0; 0; 1
; 55502; 67; 21.07.2020 14:07:53; 1009,27; 33,21; 0; 31,36; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 4,99; 0,78; 0; 0; 1
; 55502; 66; 21.07.2020 14:07:50; 1009,39; 32,21; 0; 31,37; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,99; 0,6; 0; 0; 1
; 55502; 65; 21.07.2020 14:07:47; 1009,33; 32,71; 0; 31,35; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,99; 0,62; 0; 0; 1
; 55502; 64; 21.07.2020 14:07:43; 1009,25; 33,32; 0; 31,35; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,15; 4,99; 0,76; 0; 0; 1
; 55502; 63; 21.07.2020 14:07:41; 1009,29; 32,98; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,99; 0,58; 0; 0; 1
; 55502; 62; 21.07.2020 14:07:37; 1009,4; 32,11; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,28; 4,99; 0,65; 0; 0; 1
; 55502; 61; 21.07.2020 14:07:35; 1009,38; 32,29; 0; 31,28; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,3; 5; 0,55; 0; 0; 1
; 55502; 60; 21.07.2020 14:07:31; 1009,29; 33,03; 0; 31,25; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 4,99; 0,65; 0; 0; 1
; 55502; 59; 21.07.2020 14:07:28; 1009,25; 33,4; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,27; 4,99; 0,5; 0; 0; 1
; 55502; 58; 21.07.2020 14:07:25; 1009,41; 32,05; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,35; 5; 0,54; 0; 0; 1
; 55502; 57; 21.07.2020 14:07:22; 1009,3; 32,96; 0; 31,16; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 5; 0,71; 0; 0; 1
; 55502; 56; 21.07.2020 14:07:19; 1009,12; 34,45; 0; 31,18; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 5; 0,56; 0; 0; 1
; 55502; 55; 21.07.2020 14:07:16; 1009,23; 33,52; 0; 31,18; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,27; 4,99; 0,46; 0; 0; 1
; 55502; 54; 21.07.2020 14:07:13; 1009,4; 32,1; 0; 31,25; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,32; 4,99; 0,59; 0; 0; 1
; 55502; 53; 21.07.2020 14:07:10; 1009,3; 32,97; 0; 31,25; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,33; 4,99; 0,55; 0; 0; 1
; 55502; 52; 21.07.2020 14:07:07; 1009,34; 32,65; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,16; 4,99; 0,68; 0; 0; 1
; 55502; 51; 21.07.2020 14:07:04; 1009,3; 32,93; 0; 31,25; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,34; 4,99; 0,52; 0; 0; 1
; 55502; 50; 21.07.2020 14:07:01; 1009,28; 33,13; 0; 31,25; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 4,99; 0,6; 0; 0; 1
; 55502; 49; 21.07.2020 14:06:58; 1009,37; 32,34; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,27; 4,99; 0,54; 0; 0; 1
; 55502; 48; 21.07.2020 14:06:55; 1009,38; 32,31; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,35; 4,99; 0,52; 0; 0; 1
; 55502; 47; 21.07.2020 14:06:51; 1009,33; 32,68; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,99; 0,68; 0; 0; 1
; 55502; 46; 21.07.2020 14:06:49; 1009,32; 32,75; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,99; 0,74; 0; 0; 1
; 55502; 45; 21.07.2020 14:06:45; 1009,32; 32,81; 0; 31,22; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,27; 4,99; 0,55; 0; 0; 1
; 55502; 44; 21.07.2020 14:06:43; 1009,31; 32,88; 0; 31,22; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 4,99; 0,65; 0; 0; 1
; 55502; 43; 21.07.2020 14:06:39; 1009,29; 32,98; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,13; 4,99; 0,61; 0; 0; 1
; 55502; 42; 21.07.2020 14:06:36; 1009,34; 32,57; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,18; 4,99; 0,61; 0; 0; 1
; 55502; 41; 21.07.2020 14:06:33; 1009,32; 32,81; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,31; 4,99; 0,64; 0; 0; 1
; 55502; 40; 21.07.2020 14:06:30; 1009,33; 32,68; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,18; 4,99; 0,52; 0; 0; 1
; 55502; 39; 21.07.2020 14:06:27; 1009,32; 32,74; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,99; 0,67; 0; 0; 1
; 55502; 38; 21.07.2020 14:06:24; 1009,33; 32,66; 0; 31,25; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 4,99; 0,75; 0; 0; 1
; 55502; 37; 21.07.2020 14:06:21; 1009,32; 32,79; 0; 31,25; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,99; 0,68; 0; 0; 1
; 55502; 36; 21.07.2020 14:06:18; 1009,19; 33,85; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,99; 0,51; 0; 0; 1
; 55502; 35; 21.07.2020 14:06:15; 1009,31; 32,85; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,3; 4,99; 0,6; 0; 0; 1
; 55502; 34; 21.07.2020 14:06:12; 1009,34; 32,63; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,17; 4,99; 0,7; 0; 0; 1
; 55502; 33; 21.07.2020 14:06:09; 1009,32; 32,76; 0; 31,23; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,99; 0,58; 0; 0; 1
; 55502; 32; 21.07.2020 14:06:06; 1009,31; 32,89; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,15; 4,99; 0,59; 0; 0; 1
; 55502; 31; 21.07.2020 14:06:03; 1009,31; 32,87; 0; 31,25; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,12; 5; 0,52; 0; 0; 1
; 55502; 30; 21.07.2020 14:06:00; 1009,3; 32,91; 0; 31,27; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,18; 4,99; 0,59; 0; 0; 1
; 55502; 29; 21.07.2020 14:05:57; 1009,34; 32,63; 0; 31,29; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,99; 0,63; 0; 0; 1
; 55502; 28; 21.07.2020 14:05:53; 1009,35; 32,53; 0; 31,27; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,26; 5; 0,62; 0; 0; 1
; 55502; 27; 21.07.2020 14:05:50; 1009,33; 32,71; 0; 31,26; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,99; 0,63; 0; 0; 1
; 55502; 26; 21.07.2020 14:05:47; 1009,33; 32,69; 0; 31,26; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,99; 0,65; 0; 0; 1
; 55502; 25; 21.07.2020 14:05:44; 1009,32; 32,79; 0; 31,27; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,29; 4,99; 0,59; 0; 0; 1
; 55502; 24; 21.07.2020 14:05:41; 1009,19; 33,89; 0; 31,26; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,31; 4,99; 0,54; 0; 0; 1
; 55502; 23; 21.07.2020 14:05:38; 1009,15; 34,16; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,99; 0,71; 0; 0; 1
; 55502; 22; 21.07.2020 14:05:35; 1009,28; 33,12; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 5; 0,52; 0; 0; 1
; 55502; 21; 21.07.2020 14:05:32; 1009,36; 32,46; 0; 31,24; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,16; 4,97; 0,54; 0; 0; 1
; 55502; 20; 21.07.2020 14:05:29; 1009,3; 32,94; 0; 31,22; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,18; 4,98; 0,6; 0; 0; 1
; 55502; 19; 21.07.2020 14:05:26; 1009,35; 32,52; 0; 31,22; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,3; 4,97; 0,65; 0; 0; 1
; 55502; 18; 21.07.2020 14:05:23; 1009,32; 32,8; 0; 31,22; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,3; 4,97; 0,59; 0; 0; 1
; 55502; 1; 21.07.2020 14:01:11; 1009,34; 32,57; 0; 31,36; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 4,97; 0,7; 0; 0; 1
; 55502; 1; 21.07.2020 14:01:08; 1009,27; 33,15; 0; 31,36; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,18; 4,97; 0,69; 0; 0; 1
; 55502; 1; 21.07.2020 14:01:05; 1009,32; 32,59; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 4,97; 0,62; 0; 0; 1
; 55502; 1; 21.07.2020 14:01:02; 1009,34; 32,62; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,97; 0,56; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:59; 1009,33; 32,69; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,97; 0,64; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:56; 1009,33; 32,81; 0; 31,35; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,17; 4,98; 0,63; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:53; 1009,27; 33,17; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,31; 4,97; 0,52; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:50; 1009,24; 33,46; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,14; 4,97; 0,54; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:47; 1009,32; 32,8; 0; 31,33; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,18; 4,97; 0,64; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:43; 1009,33; 32,68; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,97; 0,57; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:41; 1009,33; 32,71; 0; 31,35; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,16; 4,97; 0,64; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:37; 1009,37; 32,33; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,97; 0,55; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:34; 1009,31; 32,82; 0; 31,34; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,97; 0,6; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:31; 1009,28; 33,09; 0; 31,37; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 4,97; 0,64; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:28; 1009,26; 33,31; 0; 31,37; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,97; 0,44; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:25; 1009,33; 32,68; 0; 31,33; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,3; 4,97; 0,62; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:22; 1009,28; 33,12; 0; 31,32; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,34; 4,97; 0,61; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:19; 1009,32; 32,74; 0; 31,31; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,25; 4,97; 0,59; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:16; 1009,32; 32,8; 0; 31,31; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,21; 4,97; 0,59; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:13; 1009,28; 33,13; 0; 31,29; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 4,97; 0,49; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:10; 1009,24; 33,44; 0; 31,26; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,18; 4,97; 0,53; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:07; 1009,26; 33,24; 0; 31,27; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,2; 4,98; 0,65; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:04; 1009,28; 33,11; 0; 31,2; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,98; 0,62; 0; 0; 1
; 55502; 1; 21.07.2020 14:00:01; 1009,33; 32,65; 0; 31,16; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,98; 0,63; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:57; 1009,2; 33,74; 0; 31,13; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,31; 4,98; 0,6; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:55; 1009,25; 33,37; 0; 31,12; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,26; 4,98; 0,66; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:51; 1009,17; 34,03; 0; 31,11; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,14; 4,97; 0,81; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:49; 1009,32; 32,75; 0; 31,12; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,97; 0,52; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:45; 1009,24; 33,43; 0; 31,11; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,23; 4,97; 0,64; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:42; 1009,36; 32,4; 0; 31,11; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,97; 0,56; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:39; 1009,36; 32,41; 0; 31,11; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,27; 4,97; 0,63; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:36; 1009,32; 32,81; 0; 31,12; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,22; 4,97; 0,5; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:33; 1009,28; 33,12; 0; 31,12; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,97; 0,66; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:30; 1009,32; 32,77; 0; 31,1; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,33; 4,97; 0,64; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:27; 1009,31; 32,88; 0; 31,11; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,19; 4,97; 0,59; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:24; 1009,33; 32,72; 0; 31,1; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,2; 4,97; 0,55; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:21; 1009,35; 32,5; 0; 31,09; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,26; 4,97; 0,52; 0; 0; 1
; 55502; 1; 21.07.2020 13:59:18; 1009,32; 32,81; 0; 31,09; 4,05; 41,3652; 36,2257; 29; Beklemede; 1,24; 4,97; 0,56; 0; 0; 1
